id,label,SLC10A2,OR2T10,NTS,SLC6A3,LINC00887,ENPP7P8,AL163636.1,SLC47A1P1,AC025627.1,TTC21B-AS1,AL109615.1,AP003465.2,AL109946.1,AC133637.1
TCGA-AT-A5NU-01A,1,0.176889442,0.016024985,0.009698097,0.010140033,1.882483621,0.027974699,0.275060711,0.023432927,0.080616529,0.177861164,0.096468701,0,0.02155776,0.009811288
TCGA-B1-5398-01A,1,2.491050401,0,0,0.028826326,0.926917921,0.089535943,0.15265852,0.084393163,0.212342296,0,0.040215275,0,0.077769214,0
TCGA-PJ-A5Z8-01A,1,0.221687242,0.110467384,0.041007821,0,0.377044633,0.065570744,0.083872006,0.174190419,0.193211174,0.016759736,0.091789376,0,0.118767808,0
TCGA-BQ-7049-01A,1,0.224592866,0,0.030753519,0.021508922,1.902588171,0,0.417358848,0,0.096049178,0.018772974,0.052161039,0,0.078754681,0
TCGA-B3-3926-01A,1,0.071756515,0.125933859,0.019730469,0.006908257,1.114522483,0.074913592,0.174593354,0.047441838,0.121673748,0.732305227,0.129771852,0,0.268918009,0
TCGA-GL-8500-01A,1,0.536404545,0,0,0.006312523,0.31607154,0,0.177071781,0.205027203,0.215098026,0.186059552,0.119006032,0,0.053026584,0
TCGA-2Z-A9JS-01A,1,0.476624374,0.500406317,0.028610671,0.092649589,1.097565075,0.013913301,0.272518777,0.165516718,0.173761708,0.181336147,0,0,0.133385252,0
TCGA-Y8-A897-01A,1,0.484162954,0.124877138,0,0.027198661,0.975211412,0.018930049,0.608096029,0.136734763,0.88219741,0.136938744,0,0,0,0
TCGA-G7-6795-01A,1,0.13120111,0.911692138,0,0.023085021,0.308286704,0.016060031,0.084123363,0.837059017,0.798485525,0.059624831,0.055940115,0,0.036779777,0
TCGA-A4-A48D-01A,1,0,0,0,0.014411475,1.005969758,0.078251815,0.063289292,0.07374072,0.385982878,0,0.069310055,0,0,0
TCGA-SX-A7SU-01A,1,0.104086493,0.185051678,1.064112644,0.215766669,1.877170837,0.685052586,0.31057796,0.334374792,0.676751974,0.042844528,0,0,0.069276226,0
TCGA-G7-A8LD-01A,1,0.214591762,0.023680462,0.014346085,0.087738909,0.205913659,0.027635846,0.014889157,0.017396214,0.089312265,0.093324274,0,0,0.093450055,0
TCGA-F9-A4JJ-01A,1,0.084401003,0.068317362,0.062017312,0.014651453,1.018041834,0.020296245,0.043200589,0.025416151,0.356927287,0.099233378,0.378767826,0,0.431455478,0
TCGA-B3-8121-01A,1,0.90167943,0.07848359,0,0.008463971,1.625612618,0.023374489,0.395505902,0.140717962,0.869485499,0.38718769,0,0,0.087864343,0
TCGA-SX-A71V-01A,1,0.576150268,0.028504659,0,0,1.045978716,0.049601758,0.070434034,0.178418887,0.645869752,0.140842903,0.058220373,0,0.193383903,0
TCGA-5P-A9K3-01A,1,0.060615544,0.356850458,0,0.03240984,2.262208522,0.088233279,0.165792144,0.151553036,0.473774488,0.033894984,0.062880527,0,0,0
TCGA-B1-A47N-01A,1,0.048225974,0.317588902,0,0.119538901,0.253111933,0.08942953,0.207087989,0.486579437,0.543518515,0.042827764,0.154363387,0,0,0
TCGA-UZ-A9PL-01A,1,0.190805144,0.144545707,0,0.006386235,0.720802651,0.052341019,0.382794133,0.336445503,1.534933913,0,0.06142555,0,0.215340766,0
TCGA-BQ-7044-01A,1,0.531386822,0.021387088,0,0,1.526505112,0.155032965,0.553934692,0.121121977,0.527916897,0.007887729,0.086298827,0,0.066219651,0
TCGA-AL-3473-01A,1,0.395650213,0.168500638,1.053404433,2.89490098,0.705104813,1.854047505,0.18383904,0.679551588,1.4713833,5.572823929,2.012980522,0,0.010003065,0.02704364
TCGA-IZ-8196-01A,1,0.060931819,0.48215813,0,0.014985344,0.923904252,0.041221269,0.552281635,0.195905635,0.290801503,0.064223422,0.072016236,0,0.015987171,0
TCGA-2Z-A9JR-01A,1,0.158071969,0,0,0.014820156,1.352067601,0.09984512,0.516505596,0.462112625,1.516726534,0.063527263,0,0,0.015810999,0
TCGA-B3-3925-01A,1,0.310022189,0.445506483,0,0.043290719,0.284677678,0.405066041,0.493864168,0.52807324,2.239700336,0.086752594,0,0,0.06121741,0
TCGA-Q2-A5QZ-01A,1,2.359879516,0,0,0,2.582033718,0,0,0.073589733,0.043499267,0,0.135170855,0,0.060416686,0
TCGA-BQ-5892-01A,1,5.062866074,0.992432742,0.060298473,5.444982894,0.39136319,2.763915896,0.42585429,0.500278475,1.000065488,4.15011911,3.000294749,0.062789961,0.585110751,0.030817228
TCGA-G7-A8LC-01A,1,1.041286,0,0.042995737,0.015133221,1.905638504,0.061994649,0,0,0.045749497,0.17469533,0,0,0.124366546,0
TCGA-5P-A9KH-01A,1,0,0,0.014095582,0.009841298,0.005293924,0,0,0,0.029861493,0,0.181697965,0,0,0
TCGA-5P-A9K2-01A,1,0.076767405,0.329532026,0.031587476,0,0.896849979,0,0.156904732,0.280918838,0.130016689,0.019284219,0,0,0.046755816,0
TCGA-BQ-7061-01A,1,2.012111917,0,0.010957718,0.049002194,0.336437369,1.70050353,0.721570015,0.852147806,1.478439472,0.01992139,0.073289469,0,0.008160667,0.011085553
TCGA-BQ-5884-01A,1,0.052363516,0,0.009934389,0.003470667,0.912448782,0.102386487,0.070676113,0.138359258,0.404698265,0.012069222,0,0,0,0
TCGA-HE-7128-01A,1,0.119446977,0.339877894,0,0.006192146,0.707506915,0.223007574,0.237964674,0.042585435,0.634115027,0.032105916,0.419401443,0,0.013184796,0
TCGA-IA-A40U-01A,1,0.106806535,0,0.281517843,0.007205917,0.449688649,0.058940029,0.12362483,0.024940097,0.205387091,0.02497876,0.258666606,0,0.253843163,0
TCGA-2Z-A9JI-01A,1,0.15474506,0.760739298,0,0.668293581,0.707426342,0.08867731,0.251472335,0.232613749,0.504535147,0.022801685,0.181854698,0,0.172148232,0
TCGA-2Z-A9JJ-01A,1,0.005872913,0,0,0.009936104,2.44832146,0.013772862,0.1277822,0.034310039,0.144805232,0.017283836,0,0,0.421452144,0
TCGA-AL-3471-01A,1,0.775777472,0.054818305,0,0.068893238,2.063026167,0.12501439,0.034604894,0.932391236,1.71876571,0.079792564,0.40020978,0,0,0
TCGA-5P-A9JY-01A,1,0.334415005,0.621418091,0,0.008151633,0.376555654,0.066521015,0.325513043,0.479901784,1.211511955,0.148866578,0.078000928,0,0.051418232,0
TCGA-IA-A83S-01A,1,0.785974306,0,0.022901771,0,0.704054921,0.086692462,0.137056053,0.054983181,0.52916646,0.013965191,0.285388547,0,0.067115636,0
TCGA-B9-4117-01A,1,2.636076157,0,0,0.017036456,2.485945142,0.4580872,0.398757128,0.471023518,2.478509174,0.114851364,0.054947621,0,0.296535806,0
TCGA-KN-8432-01A,2,0,0,0,0.008067464,0,0.022284849,0.023893021,0,0,0,0,0.181587905,0,0
TCGA-KN-8437-01A,2,0,0,0.163829524,0.00464451,0,0.012856387,0.013787409,0.047800117,0.082858783,0.008090075,0,0,0,0
TCGA-KL-8342-01A,2,0,0,0.605763269,0,0,0,0,0,0.033025619,0.009502166,0,0,0,0
TCGA-KM-8443-01A,2,0,0,0.040694688,0,0.020459798,0,0,0,0,0.008339309,0,0,0,0
TCGA-KN-8434-01A,2,0,0,0,0.010164689,0.005468169,0,0.030061646,0.01765299,0.030835769,0.008867297,0.09669638,0,0,0
TCGA-KM-8477-01A,2,0,0,0,0,0,0,0.015175129,0,0,0,0.097107068,0.060001085,0,0
TCGA-KL-8340-01A,2,0.006111123,0,0.01480666,0.005178526,0.022119865,0.028518886,0,0,0,0,0,0,0,0
TCGA-KN-8421-01A,2,0,0,0,0,0.021708141,0,0.015080386,0.439723962,0.119356063,0.017646831,0,0,0,0
TCGA-KN-8428-01A,2,0,0,0,0,0.004747269,0,0.026127637,0.015334206,0.026801393,0,0.124661355,0,0,0.012791453
TCGA-KN-8427-01A,2,0,0,0.152710789,0.004671661,0.034761645,0,0.013867752,0,0,0.024275525,0.172741196,0,0,0
TCGA-KN-8436-01A,2,0,0.211905054,0.119006018,0,0.010285163,0,0.028335986,0.016635532,0.057558184,0,0.046353775,0,0,0
TCGA-KL-8333-01A,2,0,0,0,0.018970671,0.005118949,0.254478522,0.028157018,0,0.028882585,0.041038487,0,0,0.010154018,0
TCGA-BP-4342-01A,0,0.010920999,0,0.163538332,0.348876663,5.188103356,1.275343,0.8053651,0.3308857,0.8213394,0.6735166,4.132150568,0,2.922408,1.229675
TCGA-B0-4691-01A,0,0.146083943,0.176988711,0.319282055,0.190669207,1.553404587,0.2972487,0.4583973,0.167372,0.5652915,5.060108,1.509471132,0.06617853,0.352138,0.1848472
TCGA-BP-4167-01A,0,0.202461434,0.429186517,0.477459791,1.660171612,2.693542006,0.03605512,0.05758432,0.1101848,0.2229607,1.551699,1.112316984,0,1.096463,0
TCGA-B8-4620-01A,0,1.329940054,0,0.215824181,2.190986183,4.217735467,0.1154031,0.5766236,0.6063042,0.9726602,2.03094,0.795196926,0,1.132642,0.01561717
TCGA-B0-4838-01A,0,2.029636814,0,0.890305357,4.556678501,3.770447985,0.9393923,0.3869823,0.2120084,0.4095694,5.241588,0.823587093,0.1994599,0.1904593,0
TCGA-DV-A4VX-01A,0,0.323142937,0.036899537,0.087565943,2.515246638,5.207415318,1.709584,0.4233353,0.3616026,0.450551,0.3405941,0.075141839,0,0.18862,0.04495973
TCGA-BP-5191-01A,0,1.33487562,2.302510824,0.035624941,5.091997145,3.230011631,0.2697871,0.2087821,0.2038168,0.5387044,3.827753,0.987381799,0.2095636,1.615752,0.05372344
TCGA-CZ-4862-01A,0,2.283815046,1.216224906,0.262774117,1.345978356,3.441419279,0.870668,0.5451881,0.2090207,1.740113,2.831018,1.328757522,0.3079706,0.8619833,0.04106736
TCGA-BP-4758-01A,0,1.527020185,0.994067986,0.772134222,4.736033457,1.970337103,0.2966595,0.4212685,0.3130544,0.7287495,2.722241,2.267383218,0.3814366,0.5044571,0.07735696
TCGA-A3-3365-01A,0,2.320691542,0.029478038,1.118851898,6.926655528,3.208294659,1.426896,0.7084455,0.3127879,0.9481148,5.217167,2.611680887,0.5535575,0.0395923,0.0180805
TCGA-B4-5834-01A,0,2.565417935,1.505483718,0.463867898,4.672048741,4.106693939,0.2430373,1.002096,0.5571031,0.7753898,3.734027,3.354276202,0.3374241,1.199489,0
TCGA-CJ-4876-01A,0,2.394160695,1.591810872,0.933044111,6.672241515,2.578785368,0.5202713,0.3163414,0.3146329,0.4081846,3.051993,0.312840977,0.1354848,0.6108622,0.2231303
TCGA-B2-3924-01B,0,2.099926197,0,0.252766158,7.418491509,4.955192261,1.938225,0.1915408,1.156173,3.70087,4.918917,6.478344035,0.4245231,1.552646,0.03938549
TCGA-BP-4962-01A,0,2.834712777,0.634254703,0.498126068,4.933983355,1.619638708,1.658317,0.4481759,0.3283966,1.059362,4.240709,0.902721761,0,0.6246397,0.0503373
TCGA-BP-4986-01A,0,0.123838664,0.47348961,0.434951947,5.404533386,3.24901836,0.4400946,0.8199095,0.1791369,0.7314383,4.853173,0.515485528,0,1.238078,0.03622565
TCGA-A3-3346-01A,0,0.786062295,0,0.266286786,4.327812853,4.144531625,0.02948435,0.5290639,0,0.06412718,3.720266,1.066158825,0.06278129,1.266035,0.3073862
TCGA-B8-4619-01A,0,0,0,0.048713549,0,0.012314729,0.03161251,0.03388594,0,0,0.01994051,0.055365631,0.1315185,0,0
TCGA-AS-3778-01A,0,2.286313482,0.764102964,0.088484113,7.274790366,4.436690894,0.8608241,1.036009,0.9325031,3.242744,3.137361,3.762763967,0.062051,1.527291,0.2141035
TCGA-BP-5007-01A,0,2.317528577,0.725389802,0.780163979,6.526891625,4.784323086,0.3534879,0.9970614,0.8348592,2.750609,5.227072,4.800889447,0.1533414,1.364252,0.02594044
TCGA-B4-5844-01A,0,2.227565496,0.398559078,1.524169832,5.738103812,3.545628765,2.297296,0.74888,0.1141273,0.7225075,2.128799,2.474566975,0.5569828,2.696626,0
TCGA-B4-5832-01A,0,0.99808242,0,0.262089002,0.429970961,2.704817759,0,0.04888579,0,0.1908689,6.094072,0,0.2721734,2.782273,0.07092059
TCGA-A3-3326-01A,0,3.638205234,2.529866682,0.924255201,6.434514351,4.743074637,1.45276,0.6970992,0.6730066,2.580964,5.067994,4.637670746,0,0.02890811,0.03916892
TCGA-CJ-4869-01A,0,3.278194404,1.851049065,2.333107996,3.959418334,1.323245337,0.8064718,0.1395773,0.1895254,0.4028901,3.682361,1.167711331,0.05253773,0.4548738,0.01292679
TCGA-CZ-4864-01A,0,2.066587466,2.25638982,0.90479495,4.614710078,3.048454953,0.9510861,0.5897378,0.1793287,1.70094,3.295061,1.951000665,0.1888606,0.1290912,0.01219036
TCGA-DV-5568-01A,0,0.457401509,0.390961124,1.16242374,4.764297936,3.264056401,0.187874,0.3379697,0.09370534,0.6023071,2.229574,1.350073385,0.06501192,1.503073,0.03192028
TCGA-BP-4159-01A,0,2.183387541,1.179942004,1.259720461,4.580200051,2.986109272,0.125417,0.4748008,0.2769089,0.598478,2.409228,2.779384806,0.4764269,0.6495199,0.03862053
TCGA-B0-5092-01A,0,0.197486707,0.566627967,1.869488551,4.592930577,2.295929336,0.7786329,0.09563117,0.2730618,1.2836,4.844607,2.60863445,0,0.6685254,0.05668936
TCGA-G6-A8L7-01A,0,0.013353163,0.053003508,0,2.164037338,5.654779805,0.2054757,0,0,0.2540452,0.1324587,0.76134551,0,1.81639,2.226775
TCGA-B0-5709-01A,0,3.213772971,0.615117248,0.589307518,3.151917531,1.007051816,1.678673,0.465597,0.1809412,0.3488687,2.649666,0.809333474,0.05414281,0.1495198,0.01332733
TCGA-B4-5378-01A,0,0.089157332,0.125054903,1.832199939,1.743097415,0.260518119,0.0126663,0.2499893,0.0315714,0.02773762,1.178292,2.565817237,0.1056562,1.277316,0
TCGA-G6-A8L6-01A,0,0.922890193,0.482564619,0.618323074,6.043948723,3.796146951,0.4020429,0.5265993,0.8884026,0.9290266,2.057645,2.385419698,1.299548,0.01967085,0.02668317
TCGA-CZ-4858-01A,0,0,0,0.071060736,3.203205391,2.816535514,0,0.3207123,0,0,4.237466,1.114173289,0,1.334206,0.1065092
TCGA-AK-3456-01A,0,6.478685176,0.394097781,0,0.073067612,2.703642002,0.3208877,0.3255704,0.09192014,0.6573837,0.0235714,0,0,0.3586863,0
TCGA-EU-5907-01A,0,3.508353103,0.394479172,0.109858793,6.485586948,4.272506761,0.2982911,0.9410257,0.1068002,0.5242735,5.59596,1.165993589,0,1.574339,0.5658851
TCGA-A3-3372-01A,0,2.117685501,1.414401641,0.217281369,7.60103073,3.809826873,2.01346,0.3495681,1.22146,1.747912,4.458405,2.794284909,0.3745746,0.03234778,0.08633082
TCGA-CJ-4872-01A,0,1.943501012,0.692806824,1.303491447,4.726342098,3.490592298,0.7658462,0.4935079,0.2335451,0.3632587,3.147831,1.97562565,0.6014763,0.3870549,0.1019545
TCGA-A3-A8OW-01A,0,3.578668494,0.906640406,0.017613035,6.057711598,3.962423864,2.90031,0.9396374,0.7277599,2.44574,1.786245,3.270182052,0,0.1140348,0
TCGA-CW-5580-01A,0,2.278079063,1.052472012,0.613482383,4.215420037,3.637678888,0.9341716,0.5778645,0.1195734,0.5739674,3.019099,1.019498247,0.04680481,1.722909,0.01149893
TCGA-BP-4963-01A,0,3.272150867,0.401987914,0.504579516,4.861416591,3.791610297,1.185724,0.9586506,1.248564,1.984964,2.244059,4.28007805,0.1734139,0.287294,0.02950811
TCGA-DV-5573-01A,0,1.921124649,0.377830098,1.613988701,3.759666263,2.435357553,0.5523753,0.3365487,0.286238,1.090602,3.286193,1.593746926,0.07072658,0.6126527,0.01748526
TCGA-BP-4341-01A,0,2.41132423,0.243621382,0.047295335,7.148789876,4.293756426,1.11164,0.3654497,0.7779478,2.341992,2.158414,4.481308232,0.2451831,0.7536028,0.01612362
TCGA-B0-4837-01A,0,0.481805233,0,0.079538537,5.549941133,4.915571257,0.03130819,0.2911078,0.8016377,0.8647356,0.1328738,3.73550746,0,1.28821,0.4630668
TCGA-A3-3387-01A,0,2.928256681,1.91171731,0.093710903,4.247137073,3.27982551,0.3437336,0.6664634,0.3684344,1.029659,4.502275,0.939178482,0.1633779,0.02043656,0.05491588
TCGA-CZ-5456-01A,0,0.9058297,0.048194199,0.127380482,1.420487126,3.62936176,0.02835591,0.7404932,0.07011631,0.06170092,3.870808,0.609553558,0,0.417667,0.1011611
TCGA-B4-5835-01A,0,3.155002523,0,0.011568029,0.008074469,1.4070107,0.5455874,0.2836607,0.3599757,0.6311162,0.007043216,0.039157377,0,0,0
TCGA-CW-5588-01A,0,1.344350367,0.026829385,0.688925145,3.785507989,3.04642708,0.01573744,0.4486374,0.1144416,0.164431,1.168107,0.919125868,0,0.6539475,0
TCGA-BP-4965-01A,0,2.333508562,1.516105213,0.696982297,3.668899963,3.303336796,1.087666,0.6813055,0.392663,1.029665,3.160443,0.978942723,0.2206736,0.6004559,0
TCGA-B0-4843-01A,0,0.102123909,0,0,6.022422309,3.146306555,0.2117849,0.08635173,0.3657189,0.5290834,2.271699,2.876984541,0.08668876,1.525538,0.1637998
TCGA-B0-5116-01A,0,2.426807704,1.826177058,0.296936088,4.226862418,3.486205913,0.1512988,1.032779,0.3389148,0.2077588,5.253357,1.472521848,0.3819934,1.386982,0.2242279
TCGA-B0-4690-01A,0,0.06628554,0.024606153,0.101263965,1.210620283,2.942937459,0,0.3925388,0.01807778,0.03157434,0.4896784,0.360648058,0,0.8510138,0.769024
TCGA-BP-4163-01A,0,2.538648561,0.200278405,0.182552418,2.45346466,2.211281063,0.3674335,0.4739965,0.447708,1.358607,2.246295,1.371770978,0.08743913,0.4163379,0
TCGA-CJ-5678-01A,0,2.302482155,2.940210948,1.543168869,3.339985029,3.08161964,1.196266,0.9749714,0.7824531,0.1568726,2.110718,0.907193118,0.153681,0.1895709,0.09517601
TCGA-CJ-4916-01A,0,3.437519339,1.268296779,0.529143107,5.841192692,3.520401451,1.436356,0.4226087,0.3798339,1.576274,2.247697,1.787875341,0.2445367,0.7757269,0.03828957
TCGA-CZ-4853-01A,0,4.806757802,0.647921882,1.409908802,6.091040543,3.742107721,2.270379,1.181412,0.8119293,2.426345,2.990557,3.013085256,0.1339657,0.8141965,0.09874662
TCGA-A3-3367-01A,0,3.909713208,2.046885915,0.459368634,5.2085194,4.198107909,2.689338,0.8235573,1.337563,2.50279,4.237969,3.987694115,0.273112,0.4496943,0.01211034
TCGA-B0-5699-01A,0,3.134230877,2.185699354,0.044133143,4.936826778,2.494903642,3.013234,1.06046,1.444662,1.420236,4.829406,1.487873937,0.3809155,0.05452857,0
TCGA-A3-3383-01A,0,2.541289075,1.404439315,0.98551335,5.440997626,3.92352779,1.255243,0.7116848,0.6972874,0.3566173,1.97936,2.963208049,0.2423734,0.1204354,0.06266786
TCGA-BP-5010-01A,0,0.344910271,0.122641958,2.05232286,3.42361734,2.933625549,0.3619322,0.2226208,0.2373877,0.4551449,2.592658,0.792801012,0,0.2977366,0.03858079
TCGA-A3-3376-01A,0,3.852080335,0.192358503,0.193516148,4.435486241,3.219115189,1.156582,0.5769876,0.7703797,1.201349,2.580787,3.404758347,0,0.8141765,0
TCGA-B0-5705-01A,0,4.766128516,0.532434543,0.529512925,5.163117941,1.420427914,2.69538,0.8506354,0.3135467,0.7046311,3.621904,0.67293514,0.05136978,0,0.01263555
TCGA-B8-5158-01A,0,2.296291038,0.02052047,0.675258805,4.918237457,4.33979863,0.7029167,0.5170465,0.04474709,0.1750288,3.360492,2.693607517,0.05111173,1.110031,0.3463107
TCGA-CZ-5465-01A,0,2.575554341,0.513664246,2.077710856,6.590549905,4.453150129,1.720323,0.8343678,0.7167577,0.9675097,5.127962,1.848538606,0.07951784,0.3540064,0.1683379
TCGA-B0-4945-01A,0,3.397158797,1.085121376,0.384526142,7.05843588,2.917133086,0.8349893,0.3512869,0.4206399,0.5664601,3.723102,0.824996328,0,0.1869112,0
TCGA-B0-5695-01A,0,4.113054715,0.614088427,0.690732778,6.543389374,3.673571835,0.9678606,0.8211485,0.4167484,0.5220972,2.828394,0.840630509,0.3331075,0.4480544,0.1827738
TCGA-CJ-6030-01A,0,2.148540001,0.84725372,2.117643178,0.244506639,3.101166953,0.6982638,0.3834539,0.1568502,0.4677219,4.426154,0.175478979,0.259684,0.3892733,0.09356669
TCGA-CJ-4889-01A,0,1.56109127,1.294301471,1.144900029,1.786463718,3.054430637,0.5205377,0.3335973,0.2042791,0.3664383,1.843952,1.30052545,0.1770872,1.012766,0.03016542
TCGA-CJ-4920-01A,0,2.042362167,1.012430339,0.158217318,5.144968771,3.40005393,1.038629,0.7010188,0.7565343,1.296723,2.052955,1.347597684,0.1330917,0.312043,0.09809461
TCGA-B8-4143-01A,0,0.422492373,0.063357981,1.168045467,0.173223238,4.803489731,0.07377359,0.2594142,0.04671314,0.08099665,5.507687,2.840225802,0,0.6082735,0.8983812
TCGA-CW-5581-01A,0,4.945169771,0.959710135,1.662814378,6.053404158,1.845085312,1.172487,0.517712,0.2904897,0.539252,5.541285,3.408455249,0.2157061,1.147985,0.02795914
TCGA-A3-3325-01A,0,3.721646499,0.317112976,0.969011974,6.339469926,3.776195782,1.798213,0.8613363,1.124543,1.793479,1.608096,5.238659916,0.1683523,0.4248069,0.06358083
TCGA-B0-4847-01A,0,1.130892217,2.400810322,0.464390814,4.749428718,2.870019851,1.717858,0.184532,0.8029167,1.10508,4.039104,0.631391532,0.08527173,0.2445596,0.04201732
TCGA-CZ-5451-01A,0,3.076879083,0.992694835,1.073514529,6.058009126,2.746789045,1.854174,0.7436965,0.2501021,1.184793,4.944708,2.589380531,0.07611279,0.8186864,0.01884342
TCGA-CJ-4641-01A,0,4.126239786,1.489201761,0.517782476,3.804915876,1.462477302,2.369108,0.5342423,0.4478016,2.241799,3.418081,1.017699724,0,0.4591914,0.01739972
TCGA-CZ-5453-01A,0,3.299697234,1.220112852,0.610094083,6.110760587,3.667676113,0.3616309,0.6881469,0.8316574,0.7520052,1.851433,3.533540994,0.456198,1.01118,0.01296308
TCGA-BP-5199-01A,0,0.205870813,0.882152102,0.485455899,5.838763542,3.633902534,0.5947845,0.2721723,0.09250129,1.059708,3.514618,4.675036047,0.05366991,1.471054,0.01320928
TCGA-B0-4834-01A,0,0.006483657,0,0,0.01096779,0,0.03024317,0.01630068,0.1457447,0.128648,0.009568232,0,0.06437815,0,0
TCGA-BP-4994-01A,0,2.66048727,1.691885845,0.181424106,3.203768291,1.766844941,0.5499845,0.233529,0.4431567,0.5065558,0.2852901,1.718011618,0.121953,0.4678639,0
TCGA-CW-6088-01A,0,3.49664506,2.130745442,0.511476187,6.190418693,4.110770325,0.7633571,0.8713014,0.6107601,1.592759,4.317638,4.634083137,0.5915155,0.6494433,0.04982889
TCGA-BP-5185-01A,0,2.637144509,0.57808906,0,5.896036244,2.722742995,0.06415532,0.2173606,0.1802813,1.360795,2.099367,0.668009349,0.09126442,0.9061959,0.1722097
TCGA-BP-5196-01A,0,0.057917478,0.051906167,0.572088583,2.351142616,2.557515629,0.2148,0.5107807,0.03823003,0.2491271,4.275211,0.294907995,0,1.032198,0
TCGA-CZ-5452-01A,0,1.248618918,1.354810943,0.948706046,4.67484244,1.733100251,1.394057,0.2573443,0.1884654,0.9016659,4.444165,3.402205779,0.06152636,1.353409,0.01517413
TCGA-G6-A8L8-01A,0,2.815303726,1.683202668,0.801906592,6.268006724,5.688235835,1.238034,0.7288923,1.343377,1.716926,6.0972,1.661864272,0.2981522,0.01470194,0.05905601
TCGA-CZ-5462-01A,0,0.936056178,2.251884557,0.406949446,0.194458942,2.057479509,1.360729,0.873407,0.4359673,0.419758,4.432769,0.239524083,0.05202323,0.4509786,0.09934309
TCGA-BP-5001-01A,0,2.741195708,0,0.139287105,7.177499108,1.590469227,0.9211513,0.3031283,0.6670876,2.746244,1.506734,3.553197132,0.1294846,0.871495,0
TCGA-BP-4998-01A,0,2.226037342,0.164521266,0.079611029,4.484898147,4.298748535,0.2199484,0.5651562,0.405626,1.619038,2.019574,2.854430407,0.09433825,0.9430594,0.03505929
TCGA-BP-4789-01A,0,3.592615416,0.275042457,0.337325709,5.309837308,3.862819035,2.14935,0.7471941,0.3340433,1.871864,2.893134,2.678388094,0,0.9424959,0.01416997
TCGA-B0-4688-01A,0,0,0,0.015501919,0.01082477,0.051587439,0,0.09394503,0,0.03282303,0.009443403,0.102779869,0.1828327,0.1642265,0
TCGA-BP-4160-01A,0,1.122507919,0.835609306,1.078331872,4.506952814,3.337553545,1.182431,0.8282785,0.3646487,0.4322692,4.52981,1.551205706,0,1.494052,0
TCGA-B0-5108-01A,0,1.817176968,0.160809373,0.937700648,5.037396561,3.291363728,0.122454,0.7538895,0.5428652,1.343919,0.6210205,3.207724396,0.05991692,0.6061572,0.02939223
TCGA-CZ-5464-01A,0,3.445755247,0.020551266,2.164383879,5.281358552,2.860750369,1.12012,1.280909,0.9917278,0.2886004,0.3129686,3.433010949,0,0.3383159,0.02507138
TCGA-BP-4969-01A,0,3.058752485,0.516468127,0.366041254,9.153543352,4.432029906,1.722875,0.4111887,1.139916,3.126166,3.251095,2.713763705,0,0.06070631,0.0686006
TCGA-B0-5106-01A,0,0.576969825,0.157400082,1.319974213,5.334599517,4.443603337,0.1240768,0.4576857,0.4795723,1.4225,4.73341,4.205225465,0.4718949,0.6102693,0
TCGA-BP-4777-01A,0,3.3304378,1.279222511,0.072167497,3.679386962,1.984686421,0.6469373,0.3160706,0.247077,1.503683,4.540026,3.277258054,0.06041921,1.146413,0
TCGA-CJ-4875-01A,0,1.304028523,1.318433554,2.084086074,6.151752029,3.826587508,0.05225582,0.1787416,0.6513938,1.34639,5.448232,4.363475349,0.4550121,0.2725958,0
TCGA-BP-5170-01A,0,1.899472402,0.358164169,0.779989112,1.030159369,3.259820634,0,0.8027348,0.2884355,0.2402971,1.617692,0.368236442,0.1392627,0.6995353,0.01763246
TCGA-BP-5176-01A,0,0.66267509,1.579502264,0.500486134,3.276218789,3.119757405,2.079597,0.4326991,0.05928495,0.7010646,2.087767,1.044693748,0.1003499,1.753554,0.02500201
TCGA-CW-5583-01A,0,3.7578792,0.36428604,0.409962834,5.667081085,3.52623435,2.853563,1.241613,0.6153518,2.04645,4.359209,4.35094231,0.2044351,1.457134,0
TCGA-6D-AA2E-01A,0,6.62216982,0,0.064892454,0.067791299,2.968525262,0.0628377,0.1524227,0.3126726,1.917126,0,0,0,0,0
TCGA-BP-4327-01A,0,1.679551065,0.27580018,0.313663152,7.710955562,4.590527479,0.779212,0.7418059,0.7552128,2.415669,1.593429,3.211074244,0.1948898,1.541105,0.08202244
TCGA-B0-4811-01A,0,2.623697814,0.752461692,2.130890762,6.374006853,4.084087815,1.907056,0.2804649,1.367876,1.820473,4.358658,1.641292528,0.06086342,0.1273458,0.01500802
TCGA-CZ-5469-01A,0,0.084282131,0.072972259,0.209946872,0.168342624,0.925497082,0.1121542,0.5196588,0.07136046,0,4.010357,0.32173145,0,0.6265676,0
TCGA-BP-4985-01A,0,0.092531315,0.020101071,0.094613863,0.642587292,2.068508765,1.14623,0.5692146,0.05816222,0,1.061243,0.266261242,0.1453023,1.493368,0.03662994
TCGA-AK-3460-01A,0,1.829488363,1.041622962,0.182146204,6.54621349,4.007042878,1.282366,0.8782512,0.7254514,1.937609,5.234525,2.883853547,0.3567134,0.1376648,0
TCGA-B8-5546-01A,0,0.283899972,0.066689911,0.280087601,0.097219391,3.210724798,0.1691568,0.06279086,0.4479912,0.3143193,0.02484034,0.13440157,0,0.01525205,0
TCGA-A3-3359-01A,0,4.197021969,1.267714385,0.205766184,6.345963001,3.414671488,1.350954,0.8328434,0.6709309,2.447028,1.946729,4.621970788,0.1585925,0.7610399,0.02019914
